ORDER_ID,CUSTOMER_ID,CUSTOMER_NAME,MARKET_SEGMENT,NATION_ID,PRODUCT_ID,PRODUCT_NAME,MANUFACTURER,PRODUCT_TYPE,PRODUCT_SIZE,QUANTITY,GROSS_REVENUE,DISCOUNT_RATE,TAX_RATE,NET_REVENUE,DISCOUNT_AMOUNT,ORDER_DATE,ORDER_MONTH,ORDER_QUARTER,ORDER_YEAR,ORDER_STATUS,SHIP_MODE,PROMOTION_TIER
4383937,95237,Customer#000095237,BUILDING,6,174963,magenta misty steel linen rosy,Manufacturer#2,ECONOMY POLISHED STEEL,35,42.00,85594.32,0.04,0.04,82170.55,3423.77,1993-05-22,1993-05-01,1993-04-01,1993,F,REG AIR,Low Discount
4383937,95237,Customer#000095237,BUILDING,6,197911,gainsboro steel saddle thistle chocolate,Manufacturer#5,LARGE ANODIZED COPPER,45,28.00,56249.48,0.00,0.02,56249.48,0.00,1993-05-22,1993-05-01,1993-04-01,1993,F,SHIP,No Promotion
4383938,146726,Customer#000146726,HOUSEHOLD,21,55230,white yellow cyan midnight snow,Manufacturer#3,LARGE POLISHED BRASS,31,18.00,21334.14,0.00,0.08,21334.14,0.00,1995-06-20,1995-06-01,1995-04-01,1995,O,FOB,No Promotion
4383938,146726,Customer#000146726,HOUSEHOLD,21,45930,lawn azure rose medium dark,Manufacturer#3,MEDIUM BRUSHED STEEL,41,22.00,41270.46,0.01,0.01,40857.76,412.70,1995-06-20,1995-06-01,1995-04-01,1995,O,AIR,Low Discount
4383938,146726,Customer#000146726,HOUSEHOLD,21,139541,cornsilk frosted pink saddle hot,Manufacturer#5,LARGE BURNISHED TIN,5,44.00,69543.76,0.06,0.02,65371.13,4172.63,1995-06-20,1995-06-01,1995-04-01,1995,O,REG AIR,Medium Discount
4383940,61714,Customer#000061714,FURNITURE,8,134715,purple firebrick powder snow lace,Manufacturer#4,SMALL ANODIZED BRASS,21,18.00,31494.78,0.06,0.06,29605.09,1889.69,1992-03-05,1992-03-01,1992-01-01,1992,F,MAIL,Medium Discount
4383940,61714,Customer#000061714,FURNITURE,8,150680,sandy ivory misty dim midnight,Manufacturer#5,PROMO BRUSHED NICKEL,47,41.00,70957.88,0.01,0.05,70248.30,709.58,1992-03-05,1992-03-01,1992-01-01,1992,F,REG AIR,Low Discount
4383940,61714,Customer#000061714,FURNITURE,8,67363,lace aquamarine papaya orange lawn,Manufacturer#3,PROMO BRUSHED TIN,28,44.00,58535.84,0.05,0.00,55609.05,2926.79,1992-03-05,1992-03-01,1992-01-01,1992,F,RAIL,Medium Discount
4383940,61714,Customer#000061714,FURNITURE,8,156899,aquamarine honeydew burlywood almond sandy,Manufacturer#5,MEDIUM ANODIZED COPPER,46,30.00,58676.70,0.02,0.04,57503.17,1173.53,1992-03-05,1992-03-01,1992-01-01,1992,F,SHIP,Low Discount
4383941,116410,Customer#000116410,FURNITURE,5,188137,drab rosy tomato peach lime,Manufacturer#1,SMALL BURNISHED BRASS,7,38.00,46554.94,0.05,0.07,44227.19,2327.75,1994-02-04,1994-02-01,1994-01-01,1994,F,SHIP,Medium Discount
4383941,116410,Customer#000116410,FURNITURE,5,17436,floral drab violet tan papaya,Manufacturer#5,ECONOMY BRUSHED TIN,15,2.00,2706.86,0.07,0.07,2517.38,189.48,1994-02-04,1994-02-01,1994-01-01,1994,F,REG AIR,Medium Discount
4383941,116410,Customer#000116410,FURNITURE,5,46015,honeydew peach antique grey chocolate,Manufacturer#2,SMALL ANODIZED TIN,29,6.00,5766.06,0.09,0.07,5247.11,518.95,1994-02-04,1994-02-01,1994-01-01,1994,F,FOB,High Discount
4383941,116410,Customer#000116410,FURNITURE,5,157933,ghost cream misty navajo blanched,Manufacturer#3,PROMO PLATED BRASS,23,23.00,45791.39,0.09,0.01,41670.16,4121.23,1994-02-04,1994-02-01,1994-01-01,1994,F,AIR,High Discount
4383941,116410,Customer#000116410,FURNITURE,5,170853,olive sky peach light dark,Manufacturer#5,STANDARD BRUSHED STEEL,22,8.00,15390.80,0.09,0.02,14005.63,1385.17,1994-02-04,1994-02-01,1994-01-01,1994,F,FOB,High Discount
4383943,147799,Customer#000147799,BUILDING,3,31807,smoke puff chiffon royal steel,Manufacturer#5,MEDIUM BRUSHED STEEL,34,33.00,57380.40,0.08,0.06,52789.97,4590.43,1997-12-06,1997-12-01,1997-10-01,1997,O,TRUCK,High Discount
4383943,147799,Customer#000147799,BUILDING,3,178708,orange midnight coral plum cornsilk,Manufacturer#3,ECONOMY POLISHED NICKEL,27,21.00,37520.70,0.07,0.01,34894.25,2626.45,1997-12-06,1997-12-01,1997-10-01,1997,O,AIR,Medium Discount
4383968,37685,Customer#000037685,AUTOMOBILE,7,26095,tomato dark blue chartreuse light,Manufacturer#5,MEDIUM PLATED STEEL,31,1.00,1021.09,0.06,0.03,959.82,61.27,1996-12-30,1996-12-01,1996-10-01,1996,O,RAIL,Medium Discount
4383968,37685,Customer#000037685,AUTOMOBILE,7,167264,royal olive salmon navy honeydew,Manufacturer#4,MEDIUM PLATED STEEL,48,41.00,54581.66,0.06,0.07,51306.76,3274.90,1996-12-30,1996-12-01,1996-10-01,1996,O,FOB,Medium Discount
4383968,37685,Customer#000037685,AUTOMOBILE,7,2554,light forest dodger peru ghost,Manufacturer#2,MEDIUM BURNISHED NICKEL,8,15.00,21848.25,0.07,0.05,20318.87,1529.38,1996-12-30,1996-12-01,1996-10-01,1996,O,MAIL,Medium Discount
4383968,37685,Customer#000037685,AUTOMOBILE,7,112930,pale goldenrod tan forest cream,Manufacturer#1,SMALL POLISHED BRASS,48,17.00,33029.81,0.08,0.02,30387.43,2642.38,1996-12-30,1996-12-01,1996-10-01,1996,O,TRUCK,High Discount
4383968,37685,Customer#000037685,AUTOMOBILE,7,8462,chiffon grey puff slate beige,Manufacturer#4,ECONOMY ANODIZED COPPER,21,21.00,28779.66,0.00,0.02,28779.66,0.00,1996-12-30,1996-12-01,1996-10-01,1996,O,RAIL,No Promotion
4383969,67840,Customer#000067840,MACHINERY,9,27567,thistle burnished lace grey midnight,Manufacturer#1,SMALL POLISHED STEEL,16,34.00,50815.04,0.08,0.07,46749.84,4065.20,1992-05-18,1992-05-01,1992-04-01,1992,F,TRUCK,High Discount
4383970,17899,Customer#000017899,AUTOMOBILE,10,17430,salmon floral light dim cyan,Manufacturer#4,LARGE BURNISHED COPPER,41,7.00,9432.01,0.05,0.03,8960.41,471.60,1996-02-08,1996-02-01,1996-01-01,1996,O,REG AIR,Medium Discount
4383971,52192,Customer#000052192,MACHINERY,7,6383,slate light spring magenta snow,Manufacturer#2,MEDIUM POLISHED STEEL,4,34.00,43838.92,0.10,0.07,39455.03,4383.89,1994-03-08,1994-03-01,1994-01-01,1994,F,FOB,High Discount
4383972,109963,Customer#000109963,FURNITURE,12,45888,beige steel lime blush salmon,Manufacturer#3,PROMO PLATED STEEL,8,23.00,42179.24,0.10,0.00,37961.32,4217.92,1993-05-12,1993-05-01,1993-04-01,1993,F,AIR,High Discount
4383972,109963,Customer#000109963,FURNITURE,12,23776,navajo lemon blush navy gainsboro,Manufacturer#1,LARGE POLISHED STEEL,19,44.00,74789.88,0.00,0.05,74789.88,0.00,1993-05-12,1993-05-01,1993-04-01,1993,F,SHIP,No Promotion
4383972,109963,Customer#000109963,FURNITURE,12,194480,saddle white lime cyan cornflower,Manufacturer#1,LARGE PLATED NICKEL,24,2.00,3148.96,0.10,0.05,2834.06,314.90,1993-05-12,1993-05-01,1993-04-01,1993,F,TRUCK,High Discount
4383972,109963,Customer#000109963,FURNITURE,12,9537,wheat bisque snow seashell spring,Manufacturer#5,MEDIUM POLISHED NICKEL,38,28.00,40502.84,0.01,0.00,40097.81,405.03,1993-05-12,1993-05-01,1993-04-01,1993,F,RAIL,Low Discount
4383972,109963,Customer#000109963,FURNITURE,12,73402,burnished blush mint papaya smoke,Manufacturer#5,SMALL BURNISHED COPPER,17,11.00,15129.40,0.05,0.03,14372.93,756.47,1993-05-12,1993-05-01,1993-04-01,1993,F,RAIL,Medium Discount
4383973,120034,Customer#000120034,MACHINERY,14,121073,wheat thistle plum spring green,Manufacturer#1,ECONOMY ANODIZED COPPER,40,39.00,42668.73,0.08,0.01,39255.23,3413.50,1998-05-15,1998-05-01,1998-04-01,1998,O,TRUCK,High Discount
4383974,54256,Customer#000054256,HOUSEHOLD,7,137568,papaya blanched honeydew navajo smoke,Manufacturer#4,MEDIUM PLATED NICKEL,6,3.00,4816.68,0.04,0.08,4624.01,192.67,1995-02-06,1995-02-01,1995-01-01,1995,F,TRUCK,Low Discount
4383974,54256,Customer#000054256,HOUSEHOLD,7,101453,red honeydew cornsilk medium coral,Manufacturer#3,SMALL BRUSHED NICKEL,1,11.00,15998.95,0.06,0.03,15039.01,959.94,1995-02-06,1995-02-01,1995-01-01,1995,F,RAIL,Medium Discount
4383974,54256,Customer#000054256,HOUSEHOLD,7,107897,lemon lime turquoise navy rose,Manufacturer#3,MEDIUM ANODIZED STEEL,21,9.00,17144.01,0.05,0.04,16286.81,857.20,1995-02-06,1995-02-01,1995-01-01,1995,F,REG AIR,Medium Discount
4383974,54256,Customer#000054256,HOUSEHOLD,7,19361,coral cornsilk peach purple olive,Manufacturer#5,SMALL POLISHED BRASS,8,7.00,8962.52,0.06,0.05,8424.77,537.75,1995-02-06,1995-02-01,1995-01-01,1995,F,REG AIR,Medium Discount
4383974,54256,Customer#000054256,HOUSEHOLD,7,199273,dim saddle brown chocolate rosy,Manufacturer#5,ECONOMY POLISHED BRASS,44,15.00,20584.05,0.09,0.03,18731.49,1852.56,1995-02-06,1995-02-01,1995-01-01,1995,F,RAIL,High Discount
4383974,54256,Customer#000054256,HOUSEHOLD,7,179122,blue grey goldenrod sienna chartreuse,Manufacturer#5,SMALL ANODIZED BRASS,28,6.00,7206.72,0.05,0.05,6846.38,360.34,1995-02-06,1995-02-01,1995-01-01,1995,F,RAIL,Medium Discount
4383975,15190,Customer#000015190,MACHINERY,19,187151,steel moccasin beige cornsilk rosy,Manufacturer#4,STANDARD ANODIZED BRASS,25,33.00,40858.95,0.02,0.03,40041.77,817.18,1992-12-15,1992-12-01,1992-10-01,1992,F,TRUCK,Low Discount
4383975,15190,Customer#000015190,MACHINERY,19,35542,frosted grey cream cornflower dodger,Manufacturer#1,SMALL POLISHED NICKEL,31,16.00,23640.64,0.09,0.08,21512.98,2127.66,1992-12-15,1992-12-01,1992-10-01,1992,F,SHIP,High Discount
4383975,15190,Customer#000015190,MACHINERY,19,145675,ivory yellow light thistle floral,Manufacturer#4,SMALL ANODIZED TIN,12,7.00,12044.69,0.09,0.04,10960.67,1084.02,1992-12-15,1992-12-01,1992-10-01,1992,F,FOB,High Discount
4384000,130009,Customer#000130009,AUTOMOBILE,9,69112,tomato lace burlywood brown gainsboro,Manufacturer#3,PROMO BRUSHED NICKEL,2,28.00,30271.08,0.08,0.06,27849.39,2421.69,1995-07-01,1995-07-01,1995-07-01,1995,O,MAIL,High Discount
4384000,130009,Customer#000130009,AUTOMOBILE,9,152599,aquamarine papaya almond deep white,Manufacturer#5,SMALL BRUSHED STEEL,32,27.00,44592.93,0.06,0.05,41917.35,2675.58,1995-07-01,1995-07-01,1995-07-01,1995,O,SHIP,Medium Discount
4384000,130009,Customer#000130009,AUTOMOBILE,9,127250,tomato thistle magenta midnight indian,Manufacturer#1,MEDIUM POLISHED NICKEL,10,6.00,7663.50,0.03,0.06,7433.60,229.91,1995-07-01,1995-07-01,1995-07-01,1995,O,SHIP,Low Discount
4384000,130009,Customer#000130009,AUTOMOBILE,9,79660,sky midnight cyan turquoise puff,Manufacturer#3,MEDIUM PLATED STEEL,15,8.00,13117.28,0.06,0.04,12330.24,787.04,1995-07-01,1995-07-01,1995-07-01,1995,O,MAIL,Medium Discount
4384000,130009,Customer#000130009,AUTOMOBILE,9,35583,forest linen turquoise yellow dodger,Manufacturer#2,SMALL PLATED COPPER,3,31.00,47075.98,0.05,0.08,44722.18,2353.80,1995-07-01,1995-07-01,1995-07-01,1995,O,RAIL,Medium Discount
4384000,130009,Customer#000130009,AUTOMOBILE,9,35494,almond smoke blush burnished navajo,Manufacturer#1,LARGE POLISHED TIN,27,32.00,45743.68,0.07,0.02,42541.62,3202.06,1995-07-01,1995-07-01,1995-07-01,1995,O,MAIL,Medium Discount
4384001,2621,Customer#000002621,MACHINERY,0,168304,burnished green red dim wheat,Manufacturer#3,PROMO BURNISHED STEEL,15,11.00,15095.30,0.01,0.04,14944.35,150.95,1998-02-21,1998-02-01,1998-01-01,1998,O,REG AIR,Low Discount
4384001,2621,Customer#000002621,MACHINERY,0,79153,firebrick lace slate khaki lavender,Manufacturer#4,MEDIUM BURNISHED BRASS,39,36.00,40757.40,0.06,0.06,38311.96,2445.44,1998-02-21,1998-02-01,1998-01-01,1998,O,RAIL,Medium Discount
4384002,88375,Customer#000088375,MACHINERY,14,41308,powder mint peru pink drab,Manufacturer#4,LARGE PLATED TIN,35,46.00,57467.80,0.01,0.00,56893.12,574.68,1994-04-27,1994-04-01,1994-04-01,1994,F,REG AIR,Low Discount
4384002,88375,Customer#000088375,MACHINERY,14,62005,lace puff tan pale peach,Manufacturer#1,PROMO POLISHED TIN,16,25.00,24175.00,0.04,0.04,23208.00,967.00,1994-04-27,1994-04-01,1994-04-01,1994,F,REG AIR,Low Discount
4384002,88375,Customer#000088375,MACHINERY,14,103028,sandy smoke pink papaya drab,Manufacturer#2,ECONOMY PLATED NICKEL,25,4.00,4124.08,0.03,0.03,4000.36,123.72,1994-04-27,1994-04-01,1994-04-01,1994,F,AIR,Low Discount
4384002,88375,Customer#000088375,MACHINERY,14,186297,navy indian white drab puff,Manufacturer#4,ECONOMY BURNISHED BRASS,8,16.00,22132.64,0.07,0.01,20583.36,1549.28,1994-04-27,1994-04-01,1994-04-01,1994,F,MAIL,Medium Discount
4384002,88375,Customer#000088375,MACHINERY,14,78803,blanched misty grey firebrick yellow,Manufacturer#1,MEDIUM ANODIZED BRASS,3,21.00,37417.80,0.01,0.08,37043.62,374.18,1994-04-27,1994-04-01,1994-04-01,1994,F,AIR,Low Discount
4384002,88375,Customer#000088375,MACHINERY,14,37878,peru snow papaya sandy gainsboro,Manufacturer#5,SMALL ANODIZED TIN,14,30.00,54476.10,0.08,0.04,50118.01,4358.09,1994-04-27,1994-04-01,1994-04-01,1994,F,RAIL,High Discount
4384002,88375,Customer#000088375,MACHINERY,14,6299,antique wheat blue seashell hot,Manufacturer#3,PROMO BRUSHED STEEL,43,42.00,50622.18,0.07,0.07,47078.63,3543.55,1994-04-27,1994-04-01,1994-04-01,1994,F,SHIP,Medium Discount
4384003,16012,Customer#000016012,HOUSEHOLD,2,59063,coral metallic frosted pale tomato,Manufacturer#2,STANDARD PLATED BRASS,30,2.00,2044.12,0.00,0.04,2044.12,0.00,1994-03-17,1994-03-01,1994-01-01,1994,F,MAIL,No Promotion
4384003,16012,Customer#000016012,HOUSEHOLD,2,56152,cyan green floral powder goldenrod,Manufacturer#4,LARGE PLATED COPPER,40,45.00,49866.75,0.03,0.06,48370.75,1496.00,1994-03-17,1994-03-01,1994-01-01,1994,F,FOB,Low Discount
4384003,16012,Customer#000016012,HOUSEHOLD,2,145413,thistle chocolate plum wheat seashell,Manufacturer#1,PROMO BURNISHED NICKEL,27,44.00,64170.04,0.04,0.04,61603.24,2566.80,1994-03-17,1994-03-01,1994-01-01,1994,F,TRUCK,Low Discount
4384003,16012,Customer#000016012,HOUSEHOLD,2,142860,indian cornsilk forest turquoise purple,Manufacturer#4,ECONOMY PLATED TIN,7,37.00,70405.82,0.09,0.06,64069.30,6336.52,1994-03-17,1994-03-01,1994-01-01,1994,F,AIR,High Discount
4384003,16012,Customer#000016012,HOUSEHOLD,2,42788,lemon sky chiffon gainsboro royal,Manufacturer#5,PROMO ANODIZED COPPER,19,23.00,39807.94,0.03,0.02,38613.70,1194.24,1994-03-17,1994-03-01,1994-01-01,1994,F,FOB,Low Discount
4384003,16012,Customer#000016012,HOUSEHOLD,2,124605,burlywood seashell maroon powder blanched,Manufacturer#4,SMALL POLISHED STEEL,6,40.00,65184.00,0.06,0.08,61272.96,3911.04,1994-03-17,1994-03-01,1994-01-01,1994,F,FOB,Medium Discount
4384003,16012,Customer#000016012,HOUSEHOLD,2,23189,beige floral hot orchid ghost,Manufacturer#5,PROMO POLISHED COPPER,27,23.00,25580.14,0.09,0.07,23277.93,2302.21,1994-03-17,1994-03-01,1994-01-01,1994,F,MAIL,High Discount
4384004,139702,Customer#000139702,HOUSEHOLD,9,123623,lime puff sienna snow dark,Manufacturer#2,LARGE BURNISHED TIN,9,49.00,80684.38,0.09,0.05,73422.79,7261.59,1997-01-19,1997-01-01,1997-01-01,1997,O,MAIL,High Discount
4384004,139702,Customer#000139702,HOUSEHOLD,9,126074,steel sandy cream coral spring,Manufacturer#3,MEDIUM BURNISHED STEEL,9,7.00,7700.49,0.05,0.00,7315.47,385.02,1997-01-19,1997-01-01,1997-01-01,1997,O,FOB,Medium Discount
4384004,139702,Customer#000139702,HOUSEHOLD,9,119527,ivory white cream peru beige,Manufacturer#2,SMALL PLATED NICKEL,8,3.00,4639.56,0.08,0.08,4268.40,371.16,1997-01-19,1997-01-01,1997-01-01,1997,O,TRUCK,High Discount
4384004,139702,Customer#000139702,HOUSEHOLD,9,81320,deep lime frosted cyan lavender,Manufacturer#2,PROMO POLISHED BRASS,11,15.00,19519.80,0.03,0.02,18934.21,585.59,1997-01-19,1997-01-01,1997-01-01,1997,O,RAIL,Low Discount
4384005,138679,Customer#000138679,HOUSEHOLD,20,84915,lime rosy grey snow forest,Manufacturer#3,MEDIUM BRUSHED NICKEL,6,1.00,1899.91,0.00,0.00,1899.91,0.00,1992-08-07,1992-08-01,1992-07-01,1992,F,REG AIR,No Promotion
4384005,138679,Customer#000138679,HOUSEHOLD,20,164702,spring steel cyan grey almond,Manufacturer#5,LARGE BRUSHED COPPER,9,35.00,61834.50,0.06,0.05,58124.43,3710.07,1992-08-07,1992-08-01,1992-07-01,1992,F,REG AIR,Medium Discount
4384005,138679,Customer#000138679,HOUSEHOLD,20,135031,snow honeydew powder cornflower violet,Manufacturer#1,STANDARD BRUSHED BRASS,22,3.00,3198.09,0.00,0.06,3198.09,0.00,1992-08-07,1992-08-01,1992-07-01,1992,F,FOB,No Promotion
4384005,138679,Customer#000138679,HOUSEHOLD,20,64847,slate powder maroon dodger red,Manufacturer#4,SMALL BURNISHED NICKEL,38,36.00,65226.24,0.03,0.02,63269.45,1956.79,1992-08-07,1992-08-01,1992-07-01,1992,F,TRUCK,Low Discount
4384005,138679,Customer#000138679,HOUSEHOLD,20,77814,salmon honeydew steel sandy royal,Manufacturer#1,STANDARD ANODIZED NICKEL,7,4.00,7167.24,0.00,0.04,7167.24,0.00,1992-08-07,1992-08-01,1992-07-01,1992,F,AIR,No Promotion
4384006,62011,Customer#000062011,FURNITURE,6,57853,gainsboro black peach honeydew chiffon,Manufacturer#1,PROMO BRUSHED TIN,37,40.00,72434.00,0.02,0.06,70985.32,1448.68,1995-06-19,1995-06-01,1995-04-01,1995,O,MAIL,Low Discount
4384006,62011,Customer#000062011,FURNITURE,6,126701,chiffon midnight misty blanched moccasin,Manufacturer#2,SMALL BURNISHED NICKEL,31,42.00,72563.40,0.08,0.01,66758.33,5805.07,1995-06-19,1995-06-01,1995-04-01,1995,O,AIR,High Discount
4384006,62011,Customer#000062011,FURNITURE,6,58904,spring floral peru cornflower steel,Manufacturer#3,PROMO PLATED STEEL,50,49.00,91282.10,0.09,0.02,83066.71,8215.39,1995-06-19,1995-06-01,1995-04-01,1995,O,SHIP,High Discount
4384006,62011,Customer#000062011,FURNITURE,6,191108,lace brown grey thistle burlywood,Manufacturer#4,PROMO POLISHED NICKEL,38,40.00,47964.00,0.08,0.02,44126.88,3837.12,1995-06-19,1995-06-01,1995-04-01,1995,O,SHIP,High Discount
4384007,15925,Customer#000015925,BUILDING,5,185600,puff green magenta papaya mint,Manufacturer#4,SMALL BRUSHED NICKEL,45,39.00,65738.40,0.09,0.04,59821.94,5916.46,1993-10-25,1993-10-01,1993-10-01,1993,F,RAIL,High Discount
4384007,15925,Customer#000015925,BUILDING,5,178309,yellow hot turquoise rosy linen,Manufacturer#1,SMALL BRUSHED STEEL,24,11.00,15260.30,0.04,0.02,14649.89,610.41,1993-10-25,1993-10-01,1993-10-01,1993,F,RAIL,Low Discount
4384007,15925,Customer#000015925,BUILDING,5,34456,burlywood blue medium turquoise cream,Manufacturer#4,LARGE ANODIZED STEEL,3,39.00,54227.55,0.03,0.02,52600.72,1626.83,1993-10-25,1993-10-01,1993-10-01,1993,F,TRUCK,Low Discount
4384007,15925,Customer#000015925,BUILDING,5,98048,khaki orchid tomato pale dodger,Manufacturer#2,SMALL BRUSHED COPPER,17,21.00,21966.84,0.05,0.02,20868.50,1098.34,1993-10-25,1993-10-01,1993-10-01,1993,F,RAIL,Medium Discount
4384007,15925,Customer#000015925,BUILDING,5,92256,deep lace ghost saddle cyan,Manufacturer#3,STANDARD PLATED BRASS,6,38.00,47433.50,0.05,0.07,45061.83,2371.68,1993-10-25,1993-10-01,1993-10-01,1993,F,TRUCK,Medium Discount
4384032,18892,Customer#000018892,AUTOMOBILE,22,8809,plum lime chiffon linen goldenrod,Manufacturer#3,ECONOMY POLISHED COPPER,10,7.00,12024.60,0.00,0.06,12024.60,0.00,1997-11-19,1997-11-01,1997-10-01,1997,O,REG AIR,No Promotion
4384032,18892,Customer#000018892,AUTOMOBILE,22,45514,puff chartreuse royal blue saddle,Manufacturer#3,MEDIUM PLATED NICKEL,45,19.00,27730.69,0.05,0.02,26344.16,1386.53,1997-11-19,1997-11-01,1997-10-01,1997,O,MAIL,Medium Discount
4384032,18892,Customer#000018892,AUTOMOBILE,22,148352,magenta deep tan ivory linen,Manufacturer#5,MEDIUM BRUSHED TIN,2,40.00,56014.00,0.10,0.02,50412.60,5601.40,1997-11-19,1997-11-01,1997-10-01,1997,O,RAIL,High Discount
4384033,85576,Customer#000085576,AUTOMOBILE,2,58018,olive bisque thistle navajo slate,Manufacturer#1,LARGE ANODIZED STEEL,43,16.00,15616.16,0.04,0.06,14991.51,624.65,1995-07-18,1995-07-01,1995-07-01,1995,O,TRUCK,Low Discount
4384033,85576,Customer#000085576,AUTOMOBILE,2,98818,dodger papaya green thistle mint,Manufacturer#3,PROMO ANODIZED BRASS,41,39.00,70855.59,0.05,0.05,67312.81,3542.78,1995-07-18,1995-07-01,1995-07-01,1995,O,AIR,Medium Discount
4384034,66031,Customer#000066031,BUILDING,23,92162,coral steel tomato red puff,Manufacturer#3,MEDIUM ANODIZED TIN,4,41.00,47320.56,0.08,0.00,43534.92,3785.64,1997-08-22,1997-08-01,1997-07-01,1997,O,FOB,High Discount
4384035,73699,Customer#000073699,FURNITURE,3,126417,floral purple beige pale pink,Manufacturer#5,ECONOMY BRUSHED TIN,40,11.00,15877.51,0.02,0.06,15559.96,317.55,1992-11-24,1992-11-01,1992-10-01,1992,F,REG AIR,Low Discount
4384035,73699,Customer#000073699,FURNITURE,3,74263,salmon gainsboro aquamarine peru lemon,Manufacturer#5,STANDARD BRUSHED COPPER,23,39.00,48253.14,0.02,0.03,47288.08,965.06,1992-11-24,1992-11-01,1992-10-01,1992,F,TRUCK,Low Discount
4384036,95326,Customer#000095326,HOUSEHOLD,12,108640,indian blue azure puff floral,Manufacturer#3,SMALL PLATED TIN,22,43.00,70891.52,0.09,0.05,64511.28,6380.24,1993-11-20,1993-11-01,1993-10-01,1993,F,AIR,High Discount
4384036,95326,Customer#000095326,HOUSEHOLD,12,104436,maroon papaya moccasin chartreuse dark,Manufacturer#3,MEDIUM BURNISHED COPPER,2,16.00,23046.88,0.05,0.00,21894.54,1152.34,1993-11-20,1993-11-01,1993-10-01,1993,F,TRUCK,Medium Discount
4384037,124741,Customer#000124741,FURNITURE,22,27230,blush light cornsilk dark moccasin,Manufacturer#5,MEDIUM PLATED BRASS,46,30.00,34716.90,0.02,0.04,34022.56,694.34,1997-09-02,1997-09-01,1997-07-01,1997,O,SHIP,Low Discount
4384037,124741,Customer#000124741,FURNITURE,22,41922,powder olive yellow plum chocolate,Manufacturer#1,ECONOMY BRUSHED NICKEL,36,32.00,59645.44,0.05,0.08,56663.17,2982.27,1997-09-02,1997-09-01,1997-07-01,1997,O,AIR,Medium Discount
4384039,43514,Customer#000043514,BUILDING,16,181628,light goldenrod dark black puff,Manufacturer#4,PROMO BURNISHED STEEL,21,41.00,70094.42,0.06,0.06,65888.75,4205.67,1992-09-18,1992-09-01,1992-07-01,1992,F,MAIL,Medium Discount
4384039,43514,Customer#000043514,BUILDING,16,8244,orange saddle smoke medium coral,Manufacturer#3,STANDARD BURNISHED NICKEL,37,21.00,24197.04,0.01,0.08,23955.07,241.97,1992-09-18,1992-09-01,1992-07-01,1992,F,RAIL,Low Discount
4384039,43514,Customer#000043514,BUILDING,16,149630,moccasin yellow antique navy floral,Manufacturer#4,SMALL BURNISHED NICKEL,29,23.00,38631.49,0.03,0.06,37472.55,1158.94,1992-09-18,1992-09-01,1992-07-01,1992,F,FOB,Low Discount
4384065,142073,Customer#000142073,AUTOMOBILE,19,166020,yellow smoke dodger rose orchid,Manufacturer#1,SMALL POLISHED TIN,2,3.00,3258.06,0.09,0.03,2964.83,293.23,1996-08-25,1996-08-01,1996-07-01,1996,O,SHIP,High Discount
4384065,142073,Customer#000142073,AUTOMOBILE,19,86674,sandy puff olive brown ivory,Manufacturer#4,ECONOMY ANODIZED NICKEL,8,39.00,64766.13,0.05,0.05,61527.82,3238.31,1996-08-25,1996-08-01,1996-07-01,1996,O,MAIL,Medium Discount
4384066,104356,Customer#000104356,HOUSEHOLD,9,130992,firebrick blanched spring olive honeydew,Manufacturer#3,LARGE ANODIZED STEEL,18,1.00,2022.99,0.03,0.01,1962.30,60.69,1998-07-01,1998-07-01,1998-07-01,1998,O,FOB,Low Discount
4384066,104356,Customer#000104356,HOUSEHOLD,9,177876,snow navy frosted seashell cornflower,Manufacturer#2,LARGE POLISHED TIN,18,3.00,5861.61,0.00,0.08,5861.61,0.00,1998-07-01,1998-07-01,1998-07-01,1998,O,RAIL,No Promotion
4384066,104356,Customer#000104356,HOUSEHOLD,9,156319,thistle salmon light spring dim,Manufacturer#5,LARGE BRUSHED STEEL,10,11.00,15128.41,0.08,0.07,13918.14,1210.27,1998-07-01,1998-07-01,1998-07-01,1998,O,FOB,High Discount
4384066,104356,Customer#000104356,HOUSEHOLD,9,53042,floral linen almond chartreuse pink,Manufacturer#4,PROMO POLISHED TIN,2,26.00,25871.04,0.10,0.06,23283.94,2587.10,1998-07-01,1998-07-01,1998-07-01,1998,O,MAIL,High Discount
4384066,104356,Customer#000104356,HOUSEHOLD,9,69517,steel chiffon royal moccasin dark,Manufacturer#5,LARGE BURNISHED STEEL,28,1.00,1486.51,0.08,0.06,1367.59,118.92,1998-07-01,1998-07-01,1998-07-01,1998,O,SHIP,High Discount
4384066,104356,Customer#000104356,HOUSEHOLD,9,169390,forest peach dodger deep spring,Manufacturer#3,ECONOMY PLATED BRASS,49,16.00,23350.24,0.03,0.01,22649.73,700.51,1998-07-01,1998-07-01,1998-07-01,1998,O,RAIL,Low Discount
4384067,98741,Customer#000098741,BUILDING,13,182108,orange dark grey honeydew lemon,Manufacturer#4,PROMO ANODIZED STEEL,19,9.00,10710.90,0.05,0.05,10175.36,535.55,1998-07-18,1998-07-01,1998-07-01,1998,O,AIR,Medium Discount
4384068,78769,Customer#000078769,FURNITURE,21,135822,black saddle midnight maroon blue,Manufacturer#3,PROMO BRUSHED BRASS,42,37.00,68739.34,0.10,0.00,61865.41,6873.93,1994-04-26,1994-04-01,1994-04-01,1994,F,RAIL,High Discount
